method_key,algorithm,m,iter,time,rel_res,residual,step_type,AA_steps,AA_percent,eta,cs,effective_m,bu_norm
faa0707,FAA cs=1/sqrt(2),10,59,946.2386513749998,2.142131461106839e-10,2.0845486473309952e-08,AA,59,100.0,0.0,0.7071067811865475,8,1.0816886136065817e-13
faa0707,FAA cs=1/sqrt(2),10,60,962.0864462499994,3.1775782239363596e-10,3.0921614797032295e-08,AA,60,100.0,0.0,0.7071067811865475,9,2.4392411475861937e-13
faa0707,FAA cs=1/sqrt(2),10,61,977.804385167,1.1215729346879206e-10,1.0914238394494841e-08,AA,61,100.0,0.0,0.7071067811865475,9,1.9107871499751264e-13
faa0707,FAA cs=1/sqrt(2),10,62,995.7544211249997,2.8108833447892366e-10,2.735323756067736e-08,AA,62,100.0,0.0,0.7071067811865475,9,3.374040252714875e-13
faa0707,FAA cs=1/sqrt(2),10,63,1011.439680292,1.8693134219944607e-10,1.8190642525939167e-08,AA,63,100.0,0.0,0.7071067811865475,9,3.301673415398105e-13
faa0707,FAA cs=1/sqrt(2),10,64,1027.1088799999998,5.744920080203923e-11,5.5904904062358465e-09,AA,64,100.0,0.0,0.7071067811865475,8,1.8985120183391556e-13
picard,Picard,20,0,17.000869291999997,1.0,97.31189169192768,Picard,0,0.0,0.0,,0,8.710311982369664e-14
picard,Picard,20,1,33.954282042,0.5250532780673655,51.09392772778306,Picard,0,0.0,0.0,,0,1.3390540695985507e-13
picard,Picard,20,2,49.81432375,0.3222891727775722,31.362569074812075,Picard,0,0.0,0.0,,0,9.83493249897671e-14
picard,Picard,20,3,65.117770708,0.5596861511334684,54.46411812057195,Picard,0,0.0,0.0,,0,4.623012270118588e-14
picard,Picard,20,4,80.821303292,0.4928934489181771,47.96439391678634,Picard,0,0.0,0.0,,0,5.1042034542032824e-14
picard,Picard,20,5,96.156217292,0.4184600825983074,40.721142235201604,Picard,0,0.0,0.0,,0,1.1075808371792499e-13
picard,Picard,20,6,111.899204917,0.33171412489827096,32.27972899478311,Picard,0,0.0,0.0,,0,2.1299787943120989e-13
picard,Picard,20,7,127.52914166699999,0.35069941057462656,34.12722305826094,Picard,0,0.0,0.0,,0,1.8206154403047543e-12
picard,Picard,20,8,143.08132512499998,0.2270923651853089,22.09878764497647,Picard,0,0.0,0.0,,0,1.2693829115270974e-13
picard,Picard,20,9,158.58632008299998,0.22839761425120805,22.225803900708236,Picard,0,0.0,0.0,,0,1.0136519537931815e-13
picard,Picard,20,10,179.51393962499998,0.05204905516772286,5.064992019148616,Picard,0,0.0,0.0,,0,2.0214337570855518e-13
picard,Picard,20,11,195.01202958300001,0.06211846352841887,6.044865194946457,Picard,0,0.0,0.0,,0,2.427677650098328e-13
picard,Picard,20,12,210.833791792,0.029676296180410008,2.887856519725626,Picard,0,0.0,0.0,,0,2.9474295459559763e-13
picard,Picard,20,13,226.313966667,0.027511070404843355,2.6771543035651137,Picard,0,0.0,0.0,,0,1.0984349222504542e-13
picard,Picard,20,14,241.86656887500004,0.021619533601310633,2.1038377122407317,Picard,0,0.0,0.0,,0,2.325503339385004e-13
picard,Picard,20,15,257.5011935,0.014878894232095131,1.447893344009289,Picard,0,0.0,0.0,,0,1.6668472519677789e-13
picard,Picard,20,16,273.422734583,0.011750142225859687,1.143428567647604,Picard,0,0.0,0.0,,0,1.6525607281172471e-13
picard,Picard,20,17,289.222738708,0.011961736873303978,1.1640192430622944,Picard,0,0.0,0.0,,0,2.0817795137458746e-13
picard,Picard,20,18,304.85377650000004,0.006937500863550366,0.675101332646468,Picard,0,0.0,0.0,,0,2.1261855633831938e-13
picard,Picard,20,19,320.685193958,0.007595889677854143,0.7391703936351739,Picard,0,0.0,0.0,,0,2.0364756832986006e-13
picard,Picard,20,20,336.61725925,0.007479523494434483,0.7278465801976369,Picard,0,0.0,0.0,,0,6.893832661451734e-12
picard,Picard,20,21,352.45239275,0.00507968520531349,0.4943137765285538,Picard,0,0.0,0.0,,0,3.1927207563470976e-13
picard,Picard,20,22,368.533308208,0.0064308074652371875,0.6257940395488012,Picard,0,0.0,0.0,,0,1.1981310349191036e-13
picard,Picard,20,23,384.178874,0.00520120085067694,0.5061386938490365,Picard,0,0.0,0.0,,0,2.33509550372847e-13
picard,Picard,20,24,399.847957958,0.004939563058689767,0.4806782253726656,Picard,0,0.0,0.0,,0,8.857816111076913e-14
picard,Picard,20,25,415.54234608300004,0.0055348274234571174,0.5386045267649702,Picard,0,0.0,0.0,,0,5.210981356211442e-12
picard,Picard,20,26,431.71083787500004,0.003974763571991042,0.38679176221861195,Picard,0,0.0,0.0,,0,1.5130530005900447e-12
picard,Picard,20,27,447.485024875,0.004856113076854471,0.472557549778616,Picard,0,0.0,0.0,,0,8.317785081138548e-14
picard,Picard,20,28,463.17921825,0.0045672149498877735,0.4444443265372319,Picard,0,0.0,0.0,,0,1.40781297944591e-13
picard,Picard,20,29,478.751402625,0.003513091459731428,0.34186557563322084,Picard,0,0.0,0.0,,0,5.199969395772751e-13
picard,Picard,20,30,494.8474575,0.004599121310315485,0.4475491948274571,Picard,0,0.0,0.0,,0,2.700627075463471e-13
picard,Picard,20,31,510.45339691699996,0.003792616327550536,0.3690666692956343,Picard,0,0.0,0.0,,0,4.455370857523704e-13
picard,Picard,20,32,526.090842167,0.0035636014525565977,0.3467807985843838,Picard,0,0.0,0.0,,0,1.2457077205442722e-13
picard,Picard,20,33,541.734383375,0.004303007611535054,0.41873381064323956,Picard,0,0.0,0.0,,0,8.411297891522889e-14
picard,Picard,20,34,557.232961958,0.0034728820190839953,0.3379527188999449,Picard,0,0.0,0.0,,0,3.3211451012655757e-13
picard,Picard,20,35,572.85276025,0.0038615337581754815,0.37577315484029494,Picard,0,0.0,0.0,,0,4.200535392433433e-13
picard,Picard,20,36,588.548621417,0.004121362768015196,0.401057607304238,Picard,0,0.0,0.0,,0,5.4857791496513e-13
picard,Picard,20,37,604.078978667,0.003681101417329519,0.35821494243017166,Picard,0,0.0,0.0,,0,1.928033832368201e-13
picard,Picard,20,38,619.600852708,0.004249365925109709,0.4135138366636441,Picard,0,0.0,0.0,,0,2.2669284188795125e-13
picard,Picard,20,39,635.660788542,0.00416245735948993,0.4050565997389513,Picard,0,0.0,0.0,,0,5.768996007430491e-13
picard,Picard,20,40,651.370437708,0.00427145512831058,0.4156633788130883,Picard,0,0.0,0.0,,0,2.3757329118807265e-13
picard,Picard,20,41,666.855372167,0.0046830083332762415,0.45571239972017236,Picard,0,0.0,0.0,,0,3.636979455364813e-13
picard,Picard,20,42,682.541563083,0.0044783246028625,0.43579423871505063,Picard,0,0.0,0.0,,0,4.16227829068813e-13
picard,Picard,20,43,697.98916225,0.0050486106242406195,0.4912898502608186,Picard,0,0.0,0.0,,0,2.8100982781963064e-13
picard,Picard,20,44,713.531821792,0.005166171925606509,0.5027299628864981,Picard,0,0.0,0.0,,0,2.1581659999603213e-13
picard,Picard,20,45,729.29172025,0.00506895990560838,0.4932700773252866,Picard,0,0.0,0.0,,0,2.889696430106038e-12
picard,Picard,20,46,745.0039188750001,0.0058223404846029,0.5665829666312031,Picard,0,0.0,0.0,,0,4.149742686953927e-13
picard,Picard,20,47,760.5166685830001,0.005745280932249767,0.5590841558187867,Picard,0,0.0,0.0,,0,1.7877025563694863e-13
picard,Picard,20,48,775.92700025,0.005866059332324182,0.5708373304055524,Picard,0,0.0,0.0,,0,4.016110713238714e-13
picard,Picard,20,49,791.5870757920001,0.006444029387929316,0.6270806898577767,Picard,0,0.0,0.0,,0,1.572333449685926e-13
picard,Picard,20,50,807.420725292,0.006521054340133435,0.6345761336642398,Picard,0,0.0,0.0,,0,4.3442051022975845e-13
picard,Picard,20,51,822.880641,0.0067220794846352865,0.6541382707533581,Picard,0,0.0,0.0,,0,6.337968595967775e-13
picard,Picard,20,52,838.455179667,0.00690444345676594,0.6718844538578459,Picard,0,0.0,0.0,,0,1.4647955600527012e-13
picard,Picard,20,53,854.0759171670001,0.00749158679911762,0.729020483196409,Picard,0,0.0,0.0,,0,2.0165642781972595e-13
picard,Picard,20,54,869.828862625,0.007447483635891127,0.7247287209532411,Picard,0,0.0,0.0,,0,3.056843113663066e-13
picard,Picard,20,55,885.343327583,0.00733995966425007,0.7142653598706207,Picard,0,0.0,0.0,,0,1.8281842026988177e-13
picard,Picard,20,56,901.066445458,0.008362850301079788,0.8138047827344811,Picard,0,0.0,0.0,,0,3.9187829907330343e-13
picard,Picard,20,57,916.7866998330001,0.007948364244745244,0.7734703605126398,Picard,0,0.0,0.0,,0,1.5427911848823954e-13
picard,Picard,20,58,933.022725042,0.007862208839323129,0.7650864150315287,Picard,0,0.0,0.0,,0,4.775614344669106e-13
picard,Picard,20,59,948.948328875,0.008792271198101737,0.8555925425557315,Picard,0,0.0,0.0,,0,1.205705670762906e-13
picard,Picard,20,60,965.7044565,0.008381167233718356,0.8155872380995337,Picard,0,0.0,0.0,,0,1.740250947212941e-13
picard,Picard,20,61,981.168056083,0.008426438834166706,0.8199927031790838,Picard,0,0.0,0.0,,0,5.102067175588359e-13
picard,Picard,20,62,996.979863292,0.008794305355513503,0.8557904902614696,Picard,0,0.0,0.0,,0,2.0367268334164625e-13
picard,Picard,20,63,1012.8069032080001,0.009004530040285749,0.876247852016996,Picard,0,0.0,0.0,,0,5.692867194671952e-13
picard,Picard,20,64,1028.959169042,0.008885361097386139,0.8646512967525076,Picard,0,0.0,0.0,,0,1.2449662069185182e-10
picard,Picard,20,65,1044.9409087499998,0.008672466871966019,0.8439341569465881,Picard,0,0.0,0.0,,0,1.5069414811433942e-13
picard,Picard,20,66,1060.723241667,0.009702681657386213,0.9441863065648205,Picard,0,0.0,0.0,,0,1.1459785640041107e-13
picard,Picard,20,67,1076.272518,0.009085773421310193,0.8841537991119328,Picard,0,0.0,0.0,,0,3.355348891303485e-12
picard,Picard,20,68,1091.8858894999998,0.008729800192695458,0.8495133708437499,Picard,0,0.0,0.0,,0,1.5143005768585584e-12
picard,Picard,20,69,1107.4038088749999,0.00998994669173148,0.9721406104739052,Picard,0,0.0,0.0,,0,4.746989344709296e-13
picard,Picard,20,70,1123.20676325,0.009113814847690756,0.8868825633587651,Picard,0,0.0,0.0,,0,9.042649261223516e-13
picard,Picard,20,71,1138.629550125,0.008995902286559903,0.8754082689808819,Picard,0,0.0,0.0,,0,1.3884331084593095e-13
picard,Picard,20,72,1154.0378537919999,0.009739219211872718,0.9477418451096992,Picard,0,0.0,0.0,,0,1.635000500333944e-13
picard,Picard,20,73,1169.5079718749998,0.0093307522247606,0.9079931499001168,Picard,0,0.0,0.0,,0,9.267313386926834e-13
picard,Picard,20,74,1185.294565083,0.009312902696446395,0.9062561785340528,Picard,0,0.0,0.0,,0,6.865715730801712e-13
picard,Picard,20,75,1201.168258875,0.009270850432221348,0.9021639931523847,Picard,0,0.0,0.0,,0,1.3211364566003583e-13
picard,Picard,20,76,1216.6102182079999,0.00989020397974442,0.9624344584879612,Picard,0,0.0,0.0,,0,2.6434576732611653e-13
picard,Picard,20,77,1232.935260042,0.009471308904458317,0.921670986291438,Picard,0,0.0,0.0,,0,3.963768601663101e-13
picard,Picard,20,78,1248.627973792,0.008976812906665944,0.8735506453121749,Picard,0,0.0,0.0,,0,9.953811896504138e-14
picard,Picard,20,79,1264.424377958,0.010326760439316669,1.0049165933992672,Picard,0,0.0,0.0,,0,2.879670180179887e-12
picard,Picard,20,80,1279.999940583,0.009383871004933611,0.9131622388831202,Picard,0,0.0,0.0,,0,1.8366607588881273e-13
picard,Picard,20,81,1295.6925140829999,0.00903649108286439,0.8793580415307698,Picard,0,0.0,0.0,,0,1.3960058668319978e-12
picard,Picard,20,82,1311.235191667,0.010192127406746356,0.9918151983156291,Picard,0,0.0,0.0,,0,1.113469222408084e-12
picard,Picard,20,83,1327.209391417,0.009327284704951424,0.9076557189880066,Picard,0,0.0,0.0,,0,7.820189999758321e-13
picard,Picard,20,84,1342.809770292,0.009300986784359207,0.9050966185876139,Picard,0,0.0,0.0,,0,2.530912524747963e-13
picard,Picard,20,85,1359.122054708,0.009661426463662666,0.9401716856214652,Picard,0,0.0,0.0,,0,1.8657207731847234e-13
picard,Picard,20,86,1374.686583,0.009674540570315906,0.9414478441477417,Picard,0,0.0,0.0,,0,3.1233380532857024e-13
picard,Picard,20,87,1390.3552155829998,0.009534932913646267,0.927862358982542,Picard,0,0.0,0.0,,0,5.621006545942441e-13
picard,Picard,20,88,1405.9727975829999,0.009145242356365194,0.8899408336790392,Picard,0,0.0,0.0,,0,7.904344554928059e-13
picard,Picard,20,89,1421.66814325,0.010238588113616331,0.9963363775904907,Picard,0,0.0,0.0,,0,2.4906735279809675e-13
picard,Picard,20,90,1437.811837708,0.009524013145404952,0.9267997356781421,Picard,0,0.0,0.0,,0,7.820167741385287e-13
picard,Picard,20,91,1453.968558625,0.008984425548853238,0.8742914459241943,Picard,0,0.0,0.0,,0,1.1656305833911533e-13
picard,Picard,20,92,1469.7248009579998,0.010387889535447675,1.010865181381193,Picard,0,0.0,0.0,,0,2.9547058339865565e-13
picard,Picard,20,93,1485.555461125,0.00935812792695814,0.9106571312673541,Picard,0,0.0,0.0,,0,1.5800562839156423e-13
picard,Picard,20,94,1501.4526342079998,0.00916383835277204,0.8917504452672856,Picard,0,0.0,0.0,,0,4.4420621731484443e-13
picard,Picard,20,95,1517.4513364579998,0.00998548149413796,0.9717060936493014,Picard,0,0.0,0.0,,0,1.8403181631415943e-13
picard,Picard,20,96,1533.8037898329999,0.009453236177955444,0.9199122950874126,Picard,0,0.0,0.0,,0,2.0413787457422073e-13
picard,Picard,20,97,1549.2882673749998,0.009448944284970088,0.9194946428620683,Picard,0,0.0,0.0,,0,1.024763951827794e-12
picard,Picard,20,98,1564.7702109999998,0.00938685689930678,0.9134528019129656,Picard,0,0.0,0.0,,0,1.2666143689668623e-13
picard,Picard,20,99,1580.49625225,0.009973323569470309,0.9705229830008443,Picard,0,0.0,0.0,,0,2.2788309375177074e-13
picard,Picard,20,100,1596.1526422079999,0.009577587441909157,0.9320131518170306,Picard,0,0.0,0.0,,0,1.1148378271832846e-13
aa_pure,AA_pure,20,0,15.545282333000614,1.0,97.31189169192768,initial,0,0.0,0.0,,0,8.710311982369664e-14
aa_pure,AA_pure,20,1,30.960179000000608,0.5250532780544825,51.093927726529394,AA,1,100.0,0.0,,1,1.339051212908009e-13
aa_pure,AA_pure,20,2,46.48535925000033,0.3136898481993917,30.525752532836442,AA,2,100.0,0.0,,2,8.662297547845755e-14
aa_pure,AA_pure,20,3,62.11906895799984,0.27688440734690706,26.944145458925803,AA,3,100.0,0.0,,3,9.737602329668903e-14
aa_pure,AA_pure,20,4,77.52874216600048,0.24068637537237636,23.42164649195934,AA,4,100.0,0.0,,4,6.978446585468303e-14
aa_pure,AA_pure,20,5,93.03348645799997,0.12093129551531899,11.768053131351222,AA,5,100.0,0.0,,5,2.816948532794412e-13
aa_pure,AA_pure,20,6,108.6833458330002,0.09668412267045239,9.408514873636113,AA,6,100.0,0.0,,6,1.0565931763897399e-13
aa_pure,AA_pure,20,7,124.7769571660001,0.09383200287265175,9.130969700780135,AA,7,100.0,0.0,,7,1.4256516553142939e-13
aa_pure,AA_pure,20,8,140.26480387500033,0.08955421810203042,8.714690372500053,AA,8,100.0,0.0,,8,9.804864190007714e-14
aa_pure,AA_pure,20,9,155.7923493750004,0.06973459420200796,6.786005278166327,AA,9,100.0,0.0,,9,2.4517396257884193e-13
aa_pure,AA_pure,20,10,171.427288416,0.07800812607128418,7.591118315339047,AA,10,100.0,0.0,,10,2.550385309816717e-13
aa_pure,AA_pure,20,11,187.24056570799985,0.04300222090102137,4.18462746283254,AA,11,100.0,0.0,,11,2.2329044875728864e-13
aa_pure,AA_pure,20,12,203.0036217500001,0.02878073259806728,2.8007075333974556,AA,12,100.0,0.0,,12,6.354347566733995e-13
aa_pure,AA_pure,20,13,218.69232433300022,0.04325133591926461,4.208869316506659,AA,13,100.0,0.0,,13,3.525844564175083e-13
aa_pure,AA_pure,20,14,234.32141924999996,0.037873576591811925,3.6855493832883295,AA,14,100.0,0.0,,14,2.669310544337976e-13
aa_pure,AA_pure,20,15,250.09387695799978,0.027543666570608253,2.6803262981175995,AA,15,100.0,0.0,,15,3.960591961953357e-13
aa_pure,AA_pure,20,16,265.71183870799996,0.015492991467268237,1.5076523076467665,AA,16,100.0,0.0,,16,2.335349021738486e-13
aa_pure,AA_pure,20,17,281.48356324999986,0.008789939858035034,0.8553656754436635,AA,17,100.0,0.0,,17,1.4171108987036247e-12
aa_pure,AA_pure,20,18,296.96837579099974,0.0057643346435763635,0.5609383085117297,AA,18,100.0,0.0,,18,1.490121698431078e-13
aa_pure,AA_pure,20,19,312.73665620800057,0.005107897124434808,0.4970591317465089,AA,19,100.0,0.0,,19,6.234418868798282e-13
aa_pure,AA_pure,20,20,328.399924458,0.0039072393394195435,0.3802208514120337,AA,20,100.0,0.0,,20,5.57885578061397e-13
aa_pure,AA_pure,20,21,343.9297442500001,0.0030171788294918803,0.293607379470691,AA,21,100.0,0.0,,20,7.225609453891207e-13
aa_pure,AA_pure,20,22,359.3690539999998,0.002905667724712399,0.2827560229199429,AA,22,100.0,0.0,,20,2.9469107126413367e-13
aa_pure,AA_pure,20,23,375.2191499999999,0.0023953352624181976,0.23309460562229484,AA,23,100.0,0.0,,20,3.219126075154202e-13
aa_pure,AA_pure,20,24,390.82830600000034,0.002466772633809304,0.24004631136986218,AA,24,100.0,0.0,,20,6.799716625041543e-13
aa_pure,AA_pure,20,25,406.6359877499999,0.0018150648551733487,0.17662739460045332,AA,25,100.0,0.0,,20,2.5131036987114533e-12
aa_pure,AA_pure,20,26,422.3705385000003,0.0017756502238728633,0.17279188226826322,AA,26,100.0,0.0,,20,2.3710110448508764e-12
aa_pure,AA_pure,20,27,438.3710013330001,0.0009599443278364955,0.09341399846070537,AA,27,100.0,0.0,,20,2.8774832100799496e-12
aa_pure,AA_pure,20,28,453.919685375,0.0008141919316348382,0.07923055706769076,AA,28,100.0,0.0,,20,2.6805076678629594e-12
aa_pure,AA_pure,20,29,469.7138944160006,0.0005534398731192799,0.05385628099097756,AA,29,100.0,0.0,,20,2.491635799001348e-12
aa_pure,AA_pure,20,30,485.58838520800055,0.00038989824146674776,0.037941735444485224,AA,30,100.0,0.0,,20,8.289967148786765e-13
aa_pure,AA_pure,20,31,501.1019490409999,0.00020600225597431002,0.02004646922166482,AA,31,100.0,0.0,,20,7.043154453110899e-13
aa_pure,AA_pure,20,32,516.6739565409998,0.00013623805901165874,0.013257583242860988,AA,32,100.0,0.0,,20,4.2226303913669225e-13
aa_pure,AA_pure,20,33,532.2330346250001,7.112913536556478e-05,0.006921710716834303,AA,33,100.0,0.0,,20,7.386879956400945e-13
aa_pure,AA_pure,20,34,547.8961534580003,4.2319002909851795e-05,0.00411814222767387,AA,34,100.0,0.0,,20,1.520045908001685e-12
aa_pure,AA_pure,20,35,563.5657133330005,1.8895757141739704e-05,0.001838781872413943,AA,35,100.0,0.0,,20,1.138639327064163e-12
aa_pure,AA_pure,20,36,579.1751372500003,1.5310705751419945e-05,0.001489913739809152,AA,36,100.0,0.0,,20,2.5347429709244065e-13
aa_pure,AA_pure,20,37,594.7681785000004,7.550296964683738e-06,0.0007347336804691942,AA,37,100.0,0.0,,20,2.4253505950504913e-13
aa_pure,AA_pure,20,38,610.2154448330002,3.897070586104948e-06,0.00037923131079084185,AA,38,100.0,0.0,,20,3.5628458053882273e-13
aa_pure,AA_pure,20,39,625.6870859159999,1.8132692614203158e-06,0.00017645266197563548,AA,39,100.0,0.0,,20,3.246179813206079e-13
aa_pure,AA_pure,20,40,641.4536237080001,1.2481288546970448e-06,0.00012145777992584858,AA,40,100.0,0.0,,20,1.3264538372437618e-13
aa_pure,AA_pure,20,41,657.0633207500005,8.479561559158384e-07,8.251621760398542e-05,AA,41,100.0,0.0,,20,2.3403752493406104e-13
aa_pure,AA_pure,20,42,672.5571154580002,5.526255398600831e-07,5.3777036681057474e-05,AA,42,100.0,0.0,,20,2.1847016035808221e-13
aa_pure,AA_pure,20,43,688.1150187909998,2.2685356791326665e-07,2.2075549830703165e-05,AA,43,100.0,0.0,,20,2.424876334092604e-13
aa_pure,AA_pure,20,44,703.8783079579998,1.3030452636640141e-07,1.268017995673519e-05,AA,44,100.0,0.0,,20,3.059465093819605e-13
aa_pure,AA_pure,20,45,719.9215828750002,7.285006319287064e-08,7.089177459174716e-06,AA,45,100.0,0.0,,20,4.580999434055703e-13
aa_pure,AA_pure,20,46,735.5793468330003,4.036146574910777e-08,3.927650583504625e-06,AA,46,100.0,0.0,,20,1.841372310330307e-13
aa_pure,AA_pure,20,47,751.1894003329999,1.6736122199512004e-08,1.6286237108217787e-06,AA,47,100.0,0.0,,20,3.8972343108186463e-13
aa_pure,AA_pure,20,48,767.0048535000005,9.519500794801403e-09,9.263606303049337e-07,AA,48,100.0,0.0,,20,4.009070096061988e-13
aa_pure,AA_pure,20,49,782.6259132080004,6.282347206793476e-09,6.113470909585711e-07,AA,49,100.0,0.0,,20,3.3386653951269536e-13
aa_pure,AA_pure,20,50,798.4825748330004,4.136168680183222e-09,4.0249839862553317e-07,AA,50,100.0,0.0,,20,3.5974795452681364e-13
aa_pure,AA_pure,20,51,814.0297397499999,1.867799328200513e-09,1.8175908592810363e-07,AA,51,100.0,0.0,,20,3.182621823308831e-13
aa_pure,AA_pure,20,52,830.264934541,1.3261633503889055e-09,1.290514643188491e-07,AA,52,100.0,0.0,,20,2.634388800875021e-13
aa_pure,AA_pure,20,53,845.9743776659998,9.217526518657183e-10,8.969749422510391e-08,AA,53,100.0,0.0,,20,3.464581330183778e-13
aa_pure,AA_pure,20,54,861.7028773330003,6.419387139237202e-10,6.24682706022004e-08,AA,54,100.0,0.0,,20,5.041287623912014e-13
aa_pure,AA_pure,20,55,877.7251847080006,4.391507743617751e-10,4.2734592591119234e-08,AA,55,100.0,0.0,,20,4.881469386072288e-13
aa_pure,AA_pure,20,56,893.423611958,3.3421907510258795e-10,3.252349043775928e-08,AA,56,100.0,0.0,,20,5.138473251716951e-13
aa_pure,AA_pure,20,57,908.9395060830002,2.0079930750124766e-10,1.9540160463375495e-08,AA,57,100.0,0.0,,20,2.737914823031745e-13
aa_pure,AA_pure,20,58,924.2347589999999,2.2828142637930173e-10,2.2214497439101373e-08,AA,58,100.0,0.0,,20,1.681835144451185e-13
aa_pure,AA_pure,20,59,939.8322114160001,9.19663847471572e-11,8.949422871813512e-09,AA,59,100.0,0.0,,20,1.2762859231224241e-13
global_eta0,GlobalAndersonSolver,20,0,17.87527958300052,1.0,97.31189169192768,initial,0,0.0,0.0,,0,8.710311982369664e-14
global_eta0,GlobalAndersonSolver,20,1,49.12625216700053,0.571970249625031,55.65950698251586,KM,0,0.0,0.0,,0,7.452324508030532e-14
global_eta0,GlobalAndersonSolver,20,2,64.82872541699999,0.304290909364164,29.611124014883707,AA,1,50.0,0.0,,0,2.1099424262016263e-13
global_eta0,GlobalAndersonSolver,20,3,80.76827358300034,0.12729767697145514,12.38757775408024,AA,2,66.66666666666667,0.0,,1,9.011447333799542e-14
global_eta0,GlobalAndersonSolver,20,4,96.34171200000037,0.08681071763430362,8.44771515212787,AA,3,75.0,0.0,,2,3.2901876274323526e-13
global_eta0,GlobalAndersonSolver,20,5,111.86457504200007,0.07362423069938251,7.164513163719808,AA,4,80.0,0.0,,3,1.23339276628681e-13
global_eta0,GlobalAndersonSolver,20,6,128.0453993330002,0.06394935193238681,6.223032409013392,AA,5,83.33333333333333,0.0,,4,2.186285312651795e-13
global_eta0,GlobalAndersonSolver,20,7,149.7415838750003,0.05304856461163456,5.1622561738996104,AA,6,85.71428571428571,0.0,,5,1.1910180528985058e-13
global_eta0,GlobalAndersonSolver,20,8,166.1081780000004,0.04726434385642128,4.599382710246095,AA,7,87.5,0.0,,6,2.4501079297545434e-13
global_eta0,GlobalAndersonSolver,20,9,181.68136725000022,0.03103579148217182,3.020151579286356,AA,8,88.88888888888889,0.0,,7,1.3380412547768913e-13
global_eta0,GlobalAndersonSolver,20,10,197.48891741700027,0.03693727136182847,3.5944357501575945,AA,9,90.0,0.0,,8,1.9243684397822345e-13
global_eta0,GlobalAndersonSolver,20,11,213.36069133300043,0.04764285692109978,4.636216532600069,AA,10,90.9090909090909,0.0,,9,1.8400557769969198e-13
global_eta0,GlobalAndersonSolver,20,12,229.06212991700068,0.0268982606893507,2.617520630903331,AA,11,91.66666666666667,0.0,,10,1.8164112903623617e-13
global_eta0,GlobalAndersonSolver,20,13,244.84959691699987,0.01937351487393469,1.8852733811042826,AA,12,92.3076923076923,0.0,,11,1.3112846113175995e-13
global_eta0,GlobalAndersonSolver,20,14,260.5470694169999,0.018014439676059733,1.7530192026474896,AA,13,92.85714285714286,0.0,,12,3.429261061041641e-13
global_eta0,GlobalAndersonSolver,20,15,276.39703358299994,0.009368739461221454,0.9116897597402711,AA,14,93.33333333333333,0.0,,13,3.437724265141391e-13
global_eta0,GlobalAndersonSolver,20,16,291.99842866700055,0.004862611301396797,0.47318990430146857,AA,15,93.75,0.0,,14,9.508794587899941e-14
global_eta0,GlobalAndersonSolver,20,17,307.6957037500006,0.0056666211551349745,0.5514296241076808,AA,16,94.11764705882354,0.0,,15,3.7316611903874944e-13
global_eta0,GlobalAndersonSolver,20,18,323.40431654199983,0.0025453012945727206,0.2476880839007839,AA,17,94.44444444444444,0.0,,16,1.8193777086767464e-13
global_eta0,GlobalAndersonSolver,20,19,339.375715958,0.0035319080030315995,0.3436966490568636,AA,18,94.73684210526316,0.0,,17,1.4862822097548647e-13
global_eta0,GlobalAndersonSolver,20,20,354.9805462080003,0.0020558616644130194,0.20005978762094592,AA,19,95.0,0.0,,18,3.1428572485532435e-13
global_eta0,GlobalAndersonSolver,20,21,370.9483028750001,0.0017867186161803837,0.17386896846169642,AA,20,95.23809523809524,0.0,,19,7.204573889737736e-13
global_eta0,GlobalAndersonSolver,20,22,386.52441570800056,0.002050443400125672,0.19953252607345734,AA,21,95.45454545454545,0.0,,20,1.2579488823187293e-12
global_eta0,GlobalAndersonSolver,20,23,402.34525162499995,0.0013872844212557789,0.13499927134714093,AA,22,95.65217391304348,0.0,,20,1.7914553158835147e-12
global_eta0,GlobalAndersonSolver,20,24,417.91131762500027,0.0011425326571275335,0.1111820141848849,AA,23,95.83333333333333,0.0,,20,1.4010842018565676e-12
global_eta0,GlobalAndersonSolver,20,25,433.73510524999983,0.0006282642582603331,0.06113758345373881,AA,24,96.0,0.0,,20,2.7293032910232583e-12
global_eta0,GlobalAndersonSolver,20,26,449.37003474999983,0.000749100197364549,0.07289635727234064,AA,25,96.15384615384616,0.0,,20,9.352182330349719e-13
global_eta0,GlobalAndersonSolver,20,27,465.624431792,0.0003086272268547455,0.030033099272868992,AA,26,96.29629629629629,0.0,,20,1.3798605654551202e-12
global_eta0,GlobalAndersonSolver,20,28,481.2923098750007,0.00022007222086774275,0.02141564412148377,AA,27,96.42857142857143,0.0,,20,2.761649293739346e-12
global_eta0,GlobalAndersonSolver,20,29,496.92527029199937,0.0001413023498797919,0.01375039896731718,AA,28,96.55172413793103,0.0,,20,1.0942000199105824e-12
global_eta0,GlobalAndersonSolver,20,30,512.4448205420003,7.39101773033078e-05,0.00719233916867066,AA,29,96.66666666666667,0.0,,20,7.025744749137586e-13
global_eta0,GlobalAndersonSolver,20,31,529.4935180830007,2.982334992915514e-05,0.002902166598196404,AA,30,96.7741935483871,0.0,,20,2.4389327630953935e-13
global_eta0,GlobalAndersonSolver,20,32,545.7613044580003,2.3727508846691337e-05,0.0023089687710084834,AA,31,96.875,0.0,,20,4.629364642771878e-13
