algorithm,m,iter,rel_res,residual,time,step_type,diagnostic_residual,objective_value,x_norm,step_from_prev_norm,s_value
Picard (GD),3,0,1,14.204361020475371,0,initial,14.204361020475371,8012.100000000004,29.698484809835026,,2.1000000000000005
Picard (GD),3,1,0.99600000000000033,14.147543576393474,2.5987625122070312e-05,Picard,14.147543576393474,2978.0913936000011,15.494123789359636,14.204361020475371,1.0956000000000004
Picard (GD),3,2,0.094800477897252336,1.3465802129661681,5.1975250244140625e-05,Picard,1.3465802129661681,22.665978374400112,1.3465802129661681,14.147543576393474,0.095217600000000235
Picard (GD),3,3,0,0,7.7009201049804688e-05,Picard,0,0,0,1.3465802129661681,0
AA_pure,3,0,1,14.204361020475371,0,initial,14.204361020475371,8012.100000000004,29.698484809835026,,2.1000000000000005
AA_pure,3,1,0.99600000000000033,14.147543576393474,4.4107437133789062e-05,AA,14.147543576393474,2978.0913936000011,15.494123789359636,14.204361020475371,1.0956000000000004
AA_pure,3,2,1.9832735961768129,28.171134162471933,0.00015711784362792969,AA,28.171134162471933,1857539.9999999637,3521.3917703089542,3536.8858940983137,-248.99999999999636
AA_pure,3,3,1.3231505778780361,18.794508492630239,0.00062012672424316406,AA,18.794508492630239,481354.84212360333,1177.2353528485726,4698.6271231575229,83.243110105176342
AA_pure,3,4,1.4251181248096443,20.242892341619065,0.00078415870666503906,AA,20.242892341619065,658045.90735742985,1539.3313150957445,2716.5666679443198,-108.84716113970079
AA_pure,3,5,1.039294661006674,14.762516571591364,0.00093936920166015625,AA,14.762516571591364,58537.173520342796,169.23737258883506,1708.5686876845814,11.966889378775942
AA_pure,3,6,1.2466789763200146,17.708278256286153,0.0010921955108642578,AA,17.708278256286153,357447.24625643168,905.67779376253952,1074.9151663513753,-64.041090953956342
AA_pure,3,7,0.80259704572887258,11.400378191499886,0.0012750625610351562,AA,11.400378191499886,1624.607786365329,11.400378191499886,894.27741557104082,-0.80612847273008015
AA_pure,3,8,1.2277970026389853,17.440071885341698,0.0014491081237792969,AA,17.440071885341698,327987.83551839023,838.62620102641085,850.02657921791001,59.299827362648756
AA_pure,3,9,1.0900078863952758,15.482865533523801,0.0016169548034667969,AA,15.482865533523801,126622.26602868391,349.32461307194069,1187.9508140983517,-24.700980273853592
AA_pure,3,10,1.1945834281841974,16.968294283005452,0.0017859935760498047,AA,16.968294283005452,277259.40898335719,720.68180044234771,1070.0064135142889,50.959898817051418
AA_pure,3,11,1.0376485950219327,14.739135256080576,0.0019447803497314453,AA,14.739135256080576,56381.587803243499,163.39204371114141,557.28975673120658,11.553562210007694
AA_pure,3,12,1.3870484558201432,19.702137019362198,0.0020987987518310547,AA,19.702137019362198,590544.38478037668,1404.142484531531,1567.5345282426731,-99.287867256437281
AA_pure,3,13,1.2037266268556024,17.098167577816021,0.0022509098052978516,AA,17.098167577816021,291085.42037212063,753.1501241449954,2157.2926086765278,53.255756003441675
AA_pure,3,14,1.3479223753397163,19.146376046902038,0.0024039745330810547,AA,19.146376046902038,523074.11165433138,1265.2022414165162,2018.3523655615106,-89.463308447803755
AA_pure,3,15,1.0606856471471895,15.066361861315231,0.0025582313537597656,AA,15.066361861315231,86860.186675295437,245.19869501980418,1020.0035463967104,-17.338165998659576
AA_pure,3,16,1.437810577846786,20.423180526794056,0.0027103424072265625,AA,20.423180526794056,680957.19634380145,1584.4033613894865,1829.6020564092905,112.03423609732657
AA_pure,3,17,1.2303216059074296,17.475932261600153,0.0028603076934814453,AA,17.475932261600153,331900.65128761617,847.59129509103172,2431.9946564805191,-59.933755243355719
AA_pure,3,18,1.3528953542630058,19.217014034875657,0.0030083656311035156,AA,19.217014034875657,531542.58880190272,1282.8617384099141,2130.453033500944,90.712023455441269
AA_pure,3,19,1.0394111913475963,14.764171810623665,0.0031576156616210938,AA,14.764171810623665,58689.903917546282,169.65118234691218,1113.2105560630007,11.99615014738173
AA_pure,3,20,1.4597317103454861,20.734556206783267,0.0033066272735595703,AA,20.734556206783267,721005.69091329328,1662.2472813868058,1831.8984637337173,-117.53863246775137
AA_pure,3,21,1.2235635717552391,17.379938704713737,0.0034546852111816406,AA,17.379938704713737,321444.59181127395,823.59290586943507,2485.8401872562404,58.236812867741158
AA_pure,3,22,1.358154900870429,19.291722533691512,0.0036020278930664062,AA,19.291722533691512,540532.99474045367,1301.5388631139001,2125.1317689833313,-92.032695608566797
AA_pure,3,23,1.04165916651155,14.796102861417525,0.0037493705749511719,AA,14.796102861417525,61639.562142651346,177.63394504537956,1123.9049180685195,-12.560616711050624
AA_pure,3,24,1.4599031729121794,20.736991722982076,0.0038976669311523438,AA,20.736991722982076,721321.3303719582,1662.8561604365088,1840.4901054818874,117.58168671824814
AA_pure,3,25,1.2236309861366497,17.380896282925267,0.0040457248687744141,AA,17.380896282925267,321548.61124314787,823.83230042232469,2486.6884608588357,-58.253740618913852
AA_pure,3,26,1.3584603517340037,19.296061268031746,0.0041935443878173828,AA,19.296061268031746,541056.18893635098,1302.623546698914,2126.4558471212363,92.109394320407276
AA_pure,3,27,1.0414658601734781,14.793357068404006,0.0043425559997558594,AA,14.793357068404006,61385.66672905907,176.94749679199592,1125.6760499069171,12.512077489560522
AA_pure,3,28,1.460061648452641,20.739242766771707,0.0044968128204345703,AA,20.739242766771707,721613.09543467604,1663.4189213839443,1840.3664181759373,-117.62147992645986
AA_pure,3,29,1.2235971416464573,17.38041554356802,0.0046505928039550781,AA,17.38041554356802,321496.38895969198,823.71211558300342,2487.1310369669463,58.245242267425837
