algorithm,m,iter,rel_res,residual,time,step_type,diagnostic_residual,objective_value,x_norm,step_from_prev_norm,s_value
AA_pure,1,6,0.9071038251365855,28.171134162471532,0.00040841102600097656,AA,28.171134162471532,1857539.9999999441,3521.3917703089269,3918.6298705412319,248.9999999999944
AA_pure,1,7,0.58282044930445187,18.100147541011012,0.00047850608825683594,AA,18.100147541011012,401297.94064488774,1003.6451149437271,2517.746655365198,70.96842666814608
AA_pure,1,8,0.90710382513662435,28.17113416247274,0.00054526329040527344,AA,28.17113416247274,1857540.0000001071,3521.3917703091583,4525.0368852528854,-249.00000000001077
AA_pure,1,9,0.55226789957909073,17.151303590111421,0.0006103515625,AA,17.151303590111421,296772.54637553322,766.43412721886102,2754.9576430902976,-54.195076868924971
AA_pure,1,10,0.90710382513659837,28.171134162471933,0.00067639350891113281,AA,28.171134162471933,1857539.9999999662,3521.391770308956,4287.8258975278222,248.99999999999665
AA_pure,1,11,0.56382985612370407,17.510373213646439,0.00074243545532226562,AA,17.510373213646439,335666.15650370985,856.20153310260662,2665.1902372063546,60.542591011917118
AA_pure,1,12,0.90710382513659837,28.171134162471933,0.00080752372741699219,AA,28.171134162471933,1857539.9999999818,3521.3917703089805,4377.5933034115887,-248.99999999999821
AA_pure,1,13,0.55939799330207907,17.372736706470572,0.00087261199951171875,AA,17.372736706470572,320662.43960109225,821.79240630863296,2699.5993640003476,-58.109498322844502
AA_pure,1,14,0.90710382513661125,28.171134162472335,0.00093770027160644531,AA,28.171134162472335,1857540.0000000184,3521.3917703090333,4343.1841766176676,249.00000000000185
AA_pure,1,15,0.56108853001866343,17.425238234222714,0.0010056495666503906,AA,17.425238234222714,326371.64849817829,834.91778824667199,2686.4739820623645,59.037602980249524
AA_pure,1,16,0.90710382513659837,28.171134162471933,0.0010702610015869141,AA,28.171134162471933,1857539.9999999546,3521.3917703089455,4356.3095585556148,-248.99999999999548
AA_pure,1,17,0.56044246974057788,17.405174102348667,0.0011432170867919922,AA,17.405174102348667,324187.76729083789,829.90175527815506,2691.4900150307894,-58.682915887580258
AA_pure,1,18,0.90710382513659837,28.171134162471933,0.0012083053588867188,AA,28.171134162471933,1857539.999999979,3521.3917703089796,4351.2935255871362,248.9999999999979
AA_pure,1,19,0.56068919423514252,17.412836410284037,0.0012733936309814453,AA,17.412836410284037,325021.47453535406,831.81733226200095,2689.574438046976,58.818367635096472
AA_pure,1,20,0.90710382513659837,28.171134162471933,0.0013384819030761719,AA,28.171134162471933,1857540.0000000128,3521.391770309026,4353.2091025710251,-249.00000000000131
AA_pure,1,21,0.56059494677911315,17.409909449053469,0.0014033317565917969,AA,17.409909449053469,324702.95945075765,831.08559195436953,2690.3061783546541,-58.766625781737048
AA_pure,1,22,0.90710382513661125,28.171134162472335,0.0014703273773193359,AA,28.171134162472335,1857540.0000000501,3521.3917703090788,4352.4773622634475,249.00000000000503
AA_pure,1,23,0.56063094507018574,17.411027416654665,0.0015354156494140625,AA,17.411027416654665,324824.61157343572,831.36508385465197,2690.0266864544265,58.786388843534759
AA_pure,1,24,0.90710382513661125,28.171134162472335,0.0016224384307861328,AA,28.171134162472335,1857540.0000000177,3521.3917703090328,4352.7568541636801,-249.00000000000179
AA_pure,1,25,0.56061719479571093,17.410600386345383,0.0016896724700927734,AA,17.410600386345383,324778.14316565375,831.25832627733394,2690.1334440317005,-58.778839942848215
AA_pure,1,26,0.90710382513659837,28.171134162471933,0.0017557144165039062,AA,28.171134162471933,1857539.9999999586,3521.3917703089514,4352.6500965862879,248.99999999999585
AA_pure,1,27,0.56062244691119845,17.410763496725846,0.0018217563629150391,AA,17.410763496725846,324795.89230912889,831.29910387245445,2690.0926664364952,58.781723354251319
AA_pure,1,28,0.90710382513659837,28.171134162471933,0.0018866062164306641,AA,28.171134162471933,1857539.9999999776,3521.3917703089783,4352.6908741814332,-248.99999999999775
AA_pure,1,29,0.56062044077838624,17.410701194004773,0.0019526481628417969,AA,17.410701194004773,324789.11270911869,831.28352819217776,2690.1082421168012,-58.780621987336744
AA_pure,1,30,0.90710382513661125,28.171134162472335,0.0020365715026855469,AA,28.171134162472335,1857540.0000000135,3521.391770309031,4352.6752985012045,249.00000000000139
AA_pure,1,31,0.56062120705246743,17.410724991512122,0.0021007061004638672,AA,17.410724991512122,324791.70228144742,831.28947756901346,2690.1022927400163,58.7810426718071
AA_pure,1,32,0.90710382513659837,28.171134162471933,0.0021646022796630859,AA,28.171134162471933,1857539.9999999679,3521.3917703089605,4352.6812478779766,-248.99999999999679
AA_pure,1,33,0.56062091436174288,17.410715901670983,0.0022284984588623047,AA,17.410715901670983,324790.71315218339,831.28720510873825,2690.1045652002249,-58.780881984600107
AA_pure,1,34,0.90710382513659837,28.171134162471933,0.0022933483123779297,AA,28.171134162471933,1857539.999999986,3521.3917703089869,4352.678975417728,248.99999999999861
AA_pure,1,35,0.5606210261596436,17.410719373681101,0.0023572444915771484,AA,17.410719373681101,324791.09096585179,831.28807311125513,2690.1036971977323,58.780943361646713
AA_pure,1,36,0.90710382513661125,28.171134162472335,0.0024333000183105469,AA,28.171134162472335,1857540.0000000377,3521.3917703090601,4352.6798434203156,-249.00000000000378
AA_pure,1,37,0.56062098345664624,17.410718047491272,0.0025084018707275391,AA,17.410718047491272,324790.94665386621,831.28774156380393,2690.1040287452583,-58.78091991770156
AA_pure,1,38,0.90710382513661125,28.171134162472335,0.0025813579559326172,AA,28.171134162472335,1857540.0000000056,3521.3917703090137,4352.6795118728178,249.00000000000057
AA_pure,1,39,0.56062099976773749,17.410718554050639,0.0026552677154541016,AA,17.410718554050639,324791.00177612907,831.28786820363939,2690.1039021053771,58.780928872490257
AA_pure,1,40,0.90710382513659837,28.171134162471933,0.0027282238006591797,AA,28.171134162471933,1857539.9999999579,3521.3917703089469,4352.6796385125863,-248.99999999999579
AA_pure,1,41,0.56062099353745176,17.410718360562075,0.0028002262115478516,AA,17.410718360562075,324790.98072129197,831.2878198315118,2690.1039504774367,-58.780925452064359
AA_pure,1,42,0.90710382513659837,28.171134162471933,0.0028662681579589844,AA,28.171134162471933,1857539.9999999728,3521.3917703089714,4352.6795901404821,248.9999999999973
AA_pure,1,43,0.56062099591721082,17.410718434468183,0.0029301643371582031,AA,17.410718434468183,324790.98876352754,831.28783830802888,2690.1039320009404,58.78092675855136
AA_pure,1,44,0.90710382513659837,28.171134162471933,0.0029940605163574219,AA,28.171134162471933,1857540.0000000049,3521.3917703090137,4352.6796086170452,-249.00000000000051
AA_pure,1,45,0.56062099500822371,17.410718406238562,0.0030572414398193359,AA,17.410718406238562,324790.98569167458,831.28783125064513,2690.103939058366,-58.780926259518985
AA_pure,1,46,0.90710382513661125,28.171134162472335,0.0031223297119140625,AA,28.171134162472335,1857540.0000000256,3521.3917703090401,4352.6796015596865,249.00000000000259
AA_pure,1,47,0.56062099535542598,17.410718417021318,0.0031864643096923828,AA,17.410718417021318,324790.98686501558,831.28783394632069,2690.1039363627206,58.780926450131993
AA_pure,1,48,0.90710382513659837,28.171134162471933,0.0032505989074707031,AA,28.171134162471933,1857539.9999999609,3521.3917703089533,4352.679604255276,-248.99999999999608
AA_pure,1,49,0.56062099522280306,17.410718412902565,0.0033144950866699219,AA,17.410718412902565,324790.98641683074,831.28783291664479,2690.1039373923072,-58.78092637732292
AA_pure,1,50,0.90710382513659837,28.171134162471933,0.0033783912658691406,AA,28.171134162471933,1857539.9999999688,3521.391770308961,4352.6796032256088,248.99999999999687
AA_residual,1,0,1,31.056129829713502,0,initial,31.056129829713502,2391510,4242.6406871192848,,300
AA_residual,1,1,0.99599999999997801,30.931905310393965,4.482269287109375e-05,AA,30.931905310393965,2367446.1441600006,4211.5845572895769,31.056129829713502,297.80400000000003
AA_residual,1,2,0.90710382513112209,28.171134162301861,0.00011682510375976562,AA,28.171134162301861,1857539.9999700524,3521.3917702664812,7732.9763275560481,-248.99999999699324
AA_residual,1,3,0.47473784556856974,14.74352016705598,0.0001850128173828125,AA,14.74352016705598,56785.584113708464,164.48827145499112,3685.8800417214761,11.631077217147777
AA_residual,1,4,0.59546427569798643,18.49281585503298,0.00025177001953125,AA,18.49281585503298,446200.74452549324,1101.8121934492285,1266.3004649042216,-77.909887358197423
AA_residual,1,5,0.50471580226227553,15.674519482165236,0.00031876564025878906,AA,15.674519482165236,145283.00311493024,397.23810023230305,704.57409321692637,-28.088975441992325
AA_residual,1,6,0.9071038251365855,28.171134162471532,0.00038552284240722656,AA,28.171134162471532,1857539.9999999441,3521.3917703089269,3918.6298705412319,248.9999999999944
AA_residual,1,7,0.58282044930445187,18.100147541011012,0.00045275688171386719,AA,18.100147541011012,401297.94064488774,1003.6451149437271,2517.746655365198,70.96842666814608
AA_residual,1,8,0.90710382513662435,28.17113416247274,0.000518798828125,AA,28.17113416247274,1857540.0000001071,3521.3917703091583,4525.0368852528854,-249.00000000001077
AA_residual,1,9,0.55226789957909073,17.151303590111421,0.00058484077453613281,AA,17.151303590111421,296772.54637553322,766.43412721886102,2754.9576430902976,-54.195076868924971
AA_residual,1,10,0.90710382513659837,28.171134162471933,0.00065088272094726562,AA,28.171134162471933,1857539.9999999662,3521.391770308956,4287.8258975278222,248.99999999999665
AA_residual,1,11,0.56382985612370407,17.510373213646439,0.00072383880615234375,AA,17.510373213646439,335666.15650370985,856.20153310260662,2665.1902372063546,60.542591011917118
AA_residual,1,12,0.90710382513659837,28.171134162471933,0.00078988075256347656,AA,28.171134162471933,1857539.9999999818,3521.3917703089805,4377.5933034115887,-248.99999999999821
AA_residual,1,13,0.55939799330207907,17.372736706470572,0.00085496902465820312,AA,17.372736706470572,320662.43960109225,821.79240630863296,2699.5993640003476,-58.109498322844502
AA_residual,1,14,0.90710382513661125,28.171134162472335,0.00092101097106933594,AA,28.171134162472335,1857540.0000000184,3521.3917703090333,4343.1841766176676,249.00000000000185
AA_residual,1,15,0.56108853001866343,17.425238234222714,0.00099277496337890625,AA,17.425238234222714,326371.64849817829,834.91778824667199,2686.4739820623645,59.037602980249524
AA_residual,1,16,0.90710382513659837,28.171134162471933,0.0010588169097900391,AA,28.171134162471933,1857539.9999999546,3521.3917703089455,4356.3095585556148,-248.99999999999548
AA_residual,1,17,0.56044246974057788,17.405174102348667,0.0011236667633056641,AA,17.405174102348667,324187.76729083789,829.90175527815506,2691.4900150307894,-58.682915887580258
AA_residual,1,18,0.90710382513659837,28.171134162471933,0.0011887550354003906,AA,28.171134162471933,1857539.999999979,3521.3917703089796,4351.2935255871362,248.9999999999979
AA_residual,1,19,0.56068919423514252,17.412836410284037,0.0012536048889160156,AA,17.412836410284037,325021.47453535406,831.81733226200095,2689.574438046976,58.818367635096472
AA_residual,1,20,0.90710382513659837,28.171134162471933,0.0013206005096435547,AA,28.171134162471933,1857540.0000000128,3521.391770309026,4353.2091025710251,-249.00000000000131
AA_residual,1,21,0.56059494677911315,17.409909449053469,0.0013928413391113281,AA,17.409909449053469,324702.95945075765,831.08559195436953,2690.3061783546541,-58.766625781737048
AA_residual,1,22,0.90710382513661125,28.171134162472335,0.0014586448669433594,AA,28.171134162472335,1857540.0000000501,3521.3917703090788,4352.4773622634475,249.00000000000503
AA_residual,1,23,0.56063094507018574,17.411027416654665,0.0015246868133544922,AA,17.411027416654665,324824.61157343572,831.36508385465197,2690.0266864544265,58.786388843534759
AA_residual,1,24,0.90710382513661125,28.171134162472335,0.0015897750854492188,AA,28.171134162472335,1857540.0000000177,3521.3917703090328,4352.7568541636801,-249.00000000000179
AA_residual,1,25,0.56061719479571093,17.410600386345383,0.0016818046569824219,AA,17.410600386345383,324778.14316565375,831.25832627733394,2690.1334440317005,-58.778839942848215
AA_residual,1,26,0.90710382513659837,28.171134162471933,0.0018906593322753906,AA,28.171134162471933,1857539.9999999586,3521.3917703089514,4352.6500965862879,248.99999999999585
AA_residual,1,27,0.56062244691119845,17.410763496725846,0.001979827880859375,AA,17.410763496725846,324795.89230912889,831.29910387245445,2690.0926664364952,58.781723354251319
AA_residual,1,28,0.90710382513659837,28.171134162471933,0.0020649433135986328,AA,28.171134162471933,1857539.9999999776,3521.3917703089783,4352.6908741814332,-248.99999999999775
AA_residual,1,29,0.56062044077838624,17.410701194004773,0.002140045166015625,AA,17.410701194004773,324789.11270911869,831.28352819217776,2690.1082421168012,-58.780621987336744
AA_residual,1,30,0.90710382513661125,28.171134162472335,0.0022130012512207031,AA,28.171134162472335,1857540.0000000135,3521.391770309031,4352.6752985012045,249.00000000000139
AA_residual,1,31,0.56062120705246743,17.410724991512122,0.0022971630096435547,AA,17.410724991512122,324791.70228144742,831.28947756901346,2690.1022927400163,58.7810426718071
AA_residual,1,32,0.90710382513659837,28.171134162471933,0.0023951530456542969,AA,28.171134162471933,1857539.9999999679,3521.3917703089605,4352.6812478779766,-248.99999999999679
AA_residual,1,33,0.56062091436174288,17.410715901670983,0.0024893283843994141,AA,17.410715901670983,324790.71315218339,831.28720510873825,2690.1045652002249,-58.780881984600107
AA_residual,1,34,0.90710382513659837,28.171134162471933,0.0025942325592041016,AA,28.171134162471933,1857539.999999986,3521.3917703089869,4352.678975417728,248.99999999999861
AA_residual,1,35,0.5606210261596436,17.410719373681101,0.0026862621307373047,AA,17.410719373681101,324791.09096585179,831.28807311125513,2690.1036971977323,58.780943361646713
AA_residual,1,36,0.90710382513661125,28.171134162472335,0.0027823448181152344,AA,28.171134162472335,1857540.0000000377,3521.3917703090601,4352.6798434203156,-249.00000000000378
AA_residual,1,37,0.56062098345664624,17.410718047491272,0.0028603076934814453,AA,17.410718047491272,324790.94665386621,831.28774156380393,2690.1040287452583,-58.78091991770156
AA_residual,1,38,0.90710382513661125,28.171134162472335,0.0029485225677490234,AA,28.171134162472335,1857540.0000000056,3521.3917703090137,4352.6795118728178,249.00000000000057
AA_residual,1,39,0.56062099976773749,17.410718554050639,0.0030338764190673828,AA,17.410718554050639,324791.00177612907,831.28786820363939,2690.1039021053771,58.780928872490257
AA_residual,1,40,0.90710382513659837,28.171134162471933,0.0031208992004394531,AA,28.171134162471933,1857539.9999999579,3521.3917703089469,4352.6796385125863,-248.99999999999579
AA_residual,1,41,0.56062099353745176,17.410718360562075,0.0032091140747070312,AA,17.410718360562075,324790.98072129197,831.2878198315118,2690.1039504774367,-58.780925452064359
AA_residual,1,42,0.90710382513659837,28.171134162471933,0.0032961368560791016,AA,28.171134162471933,1857539.9999999728,3521.3917703089714,4352.6795901404821,248.9999999999973
AA_residual,1,43,0.56062099591721082,17.410718434468183,0.0033690929412841797,AA,17.410718434468183,324790.98876352754,831.28783830802888,2690.1039320009404,58.78092675855136
AA_residual,1,44,0.90710382513659837,28.171134162471933,0.0034401416778564453,AA,28.171134162471933,1857540.0000000049,3521.3917703090137,4352.6796086170452,-249.00000000000051
AA_residual,1,45,0.56062099500822371,17.410718406238562,0.0035090446472167969,AA,17.410718406238562,324790.98569167458,831.28783125064513,2690.103939058366,-58.780926259518985
AA_residual,1,46,0.90710382513661125,28.171134162472335,0.0035793781280517578,AA,28.171134162472335,1857540.0000000256,3521.3917703090401,4352.6796015596865,249.00000000000259
AA_residual,1,47,0.56062099535542598,17.410718417021318,0.0036497116088867188,AA,17.410718417021318,324790.98686501558,831.28783394632069,2690.1039363627206,58.780926450131993
AA_residual,1,48,0.90710382513659837,28.171134162471933,0.0037183761596679688,AA,28.171134162471933,1857539.9999999609,3521.3917703089533,4352.679604255276,-248.99999999999608
AA_residual,1,49,0.56062099522280306,17.410718412902565,0.0037872791290283203,AA,17.410718412902565,324790.98641683074,831.28783291664479,2690.1039373923072,-58.78092637732292
AA_residual,1,50,0.90710382513659837,28.171134162471933,0.0038571357727050781,AA,28.171134162471933,1857539.9999999688,3521.391770308961,4352.6796032256088,248.99999999999687
GlobalAndersonSolver,1,0,1,31.056129829713502,0,initial,31.056129829713502,2391510,4242.6406871192848,,300
GlobalAndersonSolver,1,1,0.99599999999997801,30.931905310393965,7.2002410888671875e-05,AA,30.931905310393965,2367446.1441600006,4211.5845572895769,31.056129829713502,297.80400000000003
GlobalAndersonSolver,1,2,0.90710382513112209,28.171134162301861,0.00019812583923339844,AA,28.171134162301861,1857539.9999700524,3521.3917702664812,7732.9763275560481,-248.99999999699324
GlobalAndersonSolver,1,3,0.47473784556856974,14.74352016705598,0.00030827522277832031,AA,14.74352016705598,56785.584113708464,164.48827145499112,3685.8800417214761,11.631077217147777
GlobalAndersonSolver,1,4,0.59546427569798643,18.49281585503298,0.00042414665222167969,AA,18.49281585503298,446200.74452549324,1101.8121934492285,1266.3004649042216,-77.909887358197423
GlobalAndersonSolver,1,5,0.50471580226227553,15.674519482165236,0.00052380561828613281,AA,15.674519482165236,145283.00311493024,397.23810023230305,704.57409321692637,-28.088975441992325
GlobalAndersonSolver,1,6,0.50269693905322665,15.611821404236581,0.00065302848815917969,KM,15.611821404236581,139153.02361806069,381.56358075013804,15.674519482165236,-26.980619540224367
GlobalAndersonSolver,1,7,0.50068615129701233,15.549374118619593,0.0007152557373046875,AA,15.549374118619593,133071.98587749404,365.95175934590151,15.611821404236581,-25.876697062063457
GlobalAndersonSolver,1,8,0.49868340669182515,15.487176622145141,0.00083804130554199219,KM,15.487176622145141,127039.4991422482,350.40238522728237,15.549374118619593,-24.777190273815219
GlobalAndersonSolver,1,9,0.49668867306505843,15.425227915656578,0.00089406967163085938,AA,15.425227915656578,121055.17578109645,334.9152086051368,15.487176622145141,-23.68208151271995
GlobalAndersonSolver,1,10,0.49470191837279781,15.363527003993941,0.0010859966278076172,KM,15.363527003993941,115118.63125766022,319.48998068948021,15.425227915656578,-22.591353186669075
GlobalAndersonSolver,1,11,0.49272311069930674,15.302072895977968,0.0011777877807617188,AA,15.302072895977968,109229.48410569904,304.1264536854863,15.363527003993941,-21.504987773922398
GlobalAndersonSolver,1,12,0.49075221825651039,15.240864604394083,0.0013339519500732422,KM,15.240864604394083,103387.35590459914,288.82438078950872,15.302072895977968,-20.42296782282671
GlobalAndersonSolver,1,13,0.4887892093834838,15.179901145976491,0.0013949871063232422,AA,15.179901145976491,97591.87125505686,273.58351618511449,15.240864604394083,-19.345275951535406
GlobalAndersonSolver,1,14,0.48683405254595014,15.119181541392592,0.0015289783477783203,KM,15.119181541392592,91842.657754956483,258.40361503913778,15.179901145976491,-18.271894847729264
